sample_name	condition
SRR1660308_GSM1552789_SF3B1_mutated_sample_1_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660309_GSM1552790_SF3B1_mutated_sample_2_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660310_GSM1552791_SF3B1_mutated_sample_3_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660311_GSM1552792_SF3B1_mutated_sample_4_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660312_GSM1552793_SF3B1_mutated_sample_5_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660313_GSM1552794_SF3B1_mutated_sample_6_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660314_GSM1552795_SF3B1_mutated_sample_7_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660315_GSM1552796_SF3B1_mutated_sample_8_Homo_sapiens_RNA-Seq	SF3B1_mutated_MDS
SRR1660320_GSM1552801_Healthy_control_sample_1_Homo_sapiens_RNA-Seq	healthy_control
SRR1660321_GSM1552802_Healthy_control_sample_2_Homo_sapiens_RNA-Seq	healthy_control
SRR1660322_GSM1552803_Healthy_control_sample_3_Homo_sapiens_RNA-Seq	healthy_control
SRR1660323_GSM1552804_Healthy_control_sample_4_Homo_sapiens_RNA-Seq	healthy_control
SRR1660324_GSM1552805_Healthy_control_sample_5_Homo_sapiens_RNA-Seq	healthy_control
