sample_name	condition
SRR448087_GSM900475_NH-01_LV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448089_GSM900477_NH-03_LV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448090_GSM900478_NH-04_RV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448091_GSM900479_NH-05_LV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448092_GSM900480_NH-06_RV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448093_GSM900481_NH-07_LV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448094_GSM900482_NH-08_RV_mRNA_Homo_sapiens_RNA-Seq	healthy
SRR448095_GSM900483_TOF-01_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448096_GSM900484_TOF-02_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448097_GSM900485_TOF-03_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448098_GSM900486_TOF-04_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448099_GSM900487_TOF-05_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448100_GSM900488_TOF-06_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448101_GSM900489_TOF-07_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448102_GSM900490_TOF-08_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448103_GSM900491_TOF-09_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448104_GSM900492_TOF-10_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448105_GSM900493_TOF-11_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448106_GSM900494_TOF-12_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448107_GSM900495_TOF-13_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448108_GSM900496_TOF-14_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448109_GSM900497_TOF-15_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448110_GSM900498_TOF-16_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448111_GSM900499_TOF-17_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448112_GSM900500_TOF-18_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448113_GSM900501_TOF-19_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
SRR448114_GSM900502_TOF-20_RV_mRNA_Homo_sapiens_RNA-Seq	TOF
