sample_name	condition
SRR057629_GSM554076_carcinoma_C02	tumor
SRR057630_GSM554078_carcinoma_C03	tumor
SRR057631_GSM554080_carcinoma_C05	tumor
SRR057632_GSM554082_carcinoma_C06	tumor
SRR057633_GSM554084_carcinoma_C07	tumor
SRR057634_GSM554086_carcinoma_C08	tumor
SRR057635_GSM554088_carcinoma_C09	tumor
SRR057636_GSM554090_carcinoma_C11	tumor
SRR057637_GSM554092_carcinoma_C13	tumor
SRR057638_GSM554094_carcinoma_C15	tumor
SRR057639_GSM554096_carcinoma_C16	tumor
SRR057641_GSM554100_carcinoma_C19	tumor
SRR057642_GSM554102_carcinoma_C23	tumor
SRR057643_GSM554104_carcinoma_C27	tumor
SRR057644_GSM554106_carcinoma_C29	tumor
SRR057645_GSM554108_carcinoma_C33	tumor
SRR057646_GSM554110_carcinoma_C37	tumor
SRR057648_GSM554114_carcinoma_C40	tumor
SRR057649_GSM554116_normal_N02	normal
SRR057650_GSM554118_normal_N03	normal
SRR057651_GSM554120_normal_N06	normal
SRR057652_GSM554122_normal_N08	normal
SRR057653_GSM554124_normal_N09	normal
SRR057654_GSM554126_normal_N11	normal
SRR057655_GSM554128_normal_N13	normal
SRR057656_GSM554130_normal_N15	normal
SRR057657_GSM554132_normal_N19	normal
SRR057658_GSM554134_normal_N23	normal
