Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1982584	GSM1662534: Blood_Platelets_Breast-03; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	33187	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982584/SRR1982584.sra	SRR1982584.sra	SRR1982584_GSM1662534_Blood_Platelets_Breast-03_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/004/SRR1982584/SRR1982584.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/004/SRR1982584/SRR1982584.fastq.gz	SRR1982584.fastq.gz	SRR1982584_GSM1662534_Blood_Platelets_Breast-03_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982587	GSM1662537: Blood_Platelets_Breast-100; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	13819	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982587/SRR1982587.sra	SRR1982587.sra	SRR1982587_GSM1662537_Blood_Platelets_Breast-100_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/007/SRR1982587/SRR1982587.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/007/SRR1982587/SRR1982587.fastq.gz	SRR1982587.fastq.gz	SRR1982587_GSM1662537_Blood_Platelets_Breast-100_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982585	GSM1662535: Blood_Platelets_Breast-08; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	25144	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982585/SRR1982585.sra	SRR1982585.sra	SRR1982585_GSM1662535_Blood_Platelets_Breast-08_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/005/SRR1982585/SRR1982585.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/005/SRR1982585/SRR1982585.fastq.gz	SRR1982585.fastq.gz	SRR1982585_GSM1662535_Blood_Platelets_Breast-08_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982586	GSM1662536: Blood_Platelets_Breast-10; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	24437	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982586/SRR1982586.sra	SRR1982586.sra	SRR1982586_GSM1662536_Blood_Platelets_Breast-10_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/006/SRR1982586/SRR1982586.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/006/SRR1982586/SRR1982586.fastq.gz	SRR1982586.fastq.gz	SRR1982586_GSM1662536_Blood_Platelets_Breast-10_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982588	GSM1662538: Blood_Platelets_Breast-15; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	19762	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982588/SRR1982588.sra	SRR1982588.sra	SRR1982588_GSM1662538_Blood_Platelets_Breast-15_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/008/SRR1982588/SRR1982588.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/008/SRR1982588/SRR1982588.fastq.gz	SRR1982588.fastq.gz	SRR1982588_GSM1662538_Blood_Platelets_Breast-15_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982589	GSM1662539: Blood_Platelets_Breast-16; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	20554	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982589/SRR1982589.sra	SRR1982589.sra	SRR1982589_GSM1662539_Blood_Platelets_Breast-16_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/009/SRR1982589/SRR1982589.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/009/SRR1982589/SRR1982589.fastq.gz	SRR1982589.fastq.gz	SRR1982589_GSM1662539_Blood_Platelets_Breast-16_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982590	GSM1662540: Blood_Platelets_Breast-21; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	24068	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982590/SRR1982590.sra	SRR1982590.sra	SRR1982590_GSM1662540_Blood_Platelets_Breast-21_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/000/SRR1982590/SRR1982590.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/000/SRR1982590/SRR1982590.fastq.gz	SRR1982590.fastq.gz	SRR1982590_GSM1662540_Blood_Platelets_Breast-21_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982591	GSM1662541: Blood_Platelets_Breast-33; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	21251	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982591/SRR1982591.sra	SRR1982591.sra	SRR1982591_GSM1662541_Blood_Platelets_Breast-33_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/001/SRR1982591/SRR1982591.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/001/SRR1982591/SRR1982591.fastq.gz	SRR1982591.fastq.gz	SRR1982591_GSM1662541_Blood_Platelets_Breast-33_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982592	GSM1662542: Blood_Platelets_Breast-42; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	27090	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982592/SRR1982592.sra	SRR1982592.sra	SRR1982592_GSM1662542_Blood_Platelets_Breast-42_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/002/SRR1982592/SRR1982592.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/002/SRR1982592/SRR1982592.fastq.gz	SRR1982592.fastq.gz	SRR1982592_GSM1662542_Blood_Platelets_Breast-42_Homo_sapiens_RNA-Seq.fastq.gz
SRR1982593	GSM1662543: Blood_Platelets_Breast-454; Homo sapiens; RNA-Seq	Illumina HiSeq 2500	13691	1446134400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR198/SRR1982593/SRR1982593.sra	SRR1982593.sra	SRR1982593_GSM1662543_Blood_Platelets_Breast-454_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/003/SRR1982593/SRR1982593.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR198/003/SRR1982593/SRR1982593.fastq.gz	SRR1982593.fastq.gz	SRR1982593_GSM1662543_Blood_Platelets_Breast-454_Homo_sapiens_RNA-Seq.fastq.gz
