Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR1698139	GSM1561615: M3023_psoriatic; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	26487	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698139/SRR1698139.sra	SRR1698139.sra	SRR1698139_GSM1561615_M3023_psoriatic_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/009/SRR1698139/SRR1698139.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/009/SRR1698139/SRR1698139.fastq.gz	SRR1698139.fastq.gz	SRR1698139_GSM1561615_M3023_psoriatic_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698137	GSM1561613: M4124_normal; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	39457	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698137/SRR1698137.sra	SRR1698137.sra	SRR1698137_GSM1561613_M4124_normal_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/007/SRR1698137/SRR1698137.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/007/SRR1698137/SRR1698137.fastq.gz	SRR1698137.fastq.gz	SRR1698137_GSM1561613_M4124_normal_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698135	GSM1561611: M9037_normal; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	39440	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698135/SRR1698135.sra	SRR1698135.sra	SRR1698135_GSM1561611_M9037_normal_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1698135/SRR1698135.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/005/SRR1698135/SRR1698135.fastq.gz	SRR1698135.fastq.gz	SRR1698135_GSM1561611_M9037_normal_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698134	GSM1561610: M9036_normal; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	33281	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698134/SRR1698134.sra	SRR1698134.sra	SRR1698134_GSM1561610_M9036_normal_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/004/SRR1698134/SRR1698134.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/004/SRR1698134/SRR1698134.fastq.gz	SRR1698134.fastq.gz	SRR1698134_GSM1561610_M9036_normal_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698136	GSM1561612: M9048_normal; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	34750	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698136/SRR1698136.sra	SRR1698136.sra	SRR1698136_GSM1561612_M9048_normal_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/006/SRR1698136/SRR1698136.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/006/SRR1698136/SRR1698136.fastq.gz	SRR1698136.fastq.gz	SRR1698136_GSM1561612_M9048_normal_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698138	GSM1561614: M953_psoriatic; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	13227	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698138/SRR1698138.sra	SRR1698138.sra	SRR1698138_GSM1561614_M953_psoriatic_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/008/SRR1698138/SRR1698138.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/008/SRR1698138/SRR1698138.fastq.gz	SRR1698138.fastq.gz	SRR1698138_GSM1561614_M953_psoriatic_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698140	GSM1561616: M3822_psoriatic; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	8875	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698140/SRR1698140.sra	SRR1698140.sra	SRR1698140_GSM1561616_M3822_psoriatic_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/000/SRR1698140/SRR1698140.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/000/SRR1698140/SRR1698140.fastq.gz	SRR1698140.fastq.gz	SRR1698140_GSM1561616_M3822_psoriatic_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698142	GSM1561618: M4247_psoriatic; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	33181	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698142/SRR1698142.sra	SRR1698142.sra	SRR1698142_GSM1561618_M4247_psoriatic_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/002/SRR1698142/SRR1698142.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/002/SRR1698142/SRR1698142.fastq.gz	SRR1698142.fastq.gz	SRR1698142_GSM1561618_M4247_psoriatic_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698143	GSM1561619: M7832_uninvolved; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	39895	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698143/SRR1698143.sra	SRR1698143.sra	SRR1698143_GSM1561619_M7832_uninvolved_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/003/SRR1698143/SRR1698143.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/003/SRR1698143/SRR1698143.fastq.gz	SRR1698143.fastq.gz	SRR1698143_GSM1561619_M7832_uninvolved_Homo_sapiens_RNA-Seq.fastq.gz
SRR1698145	GSM1561621: M8483_uninvolved; Homo sapiens; RNA-Seq	Illumina Genome Analyzer	37315	1418227200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR169/SRR1698145/SRR1698145.sra	SRR1698145.sra	SRR1698145_GSM1561621_M8483_uninvolved_Homo_sapiens_RNA-Seq.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1698145/SRR1698145.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR169/005/SRR1698145/SRR1698145.fastq.gz	SRR1698145.fastq.gz	SRR1698145_GSM1561621_M8483_uninvolved_Homo_sapiens_RNA-Seq.fastq.gz
