Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR333689	GSM785379: Bladder_cancer_04_C_mRNA	Illumina Genome Analyzer II	1422	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333689/SRR333689.sra	SRR333689.sra	SRR333689_GSM785379_Bladder_cancer_04_C_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333689/SRR333689.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333689/SRR333689.fastq.gz	SRR333689.fastq.gz	SRR333689_GSM785379_Bladder_cancer_04_C_mRNA.fastq.gz
SRR333690	GSM785380: Bladder_cancer_04_N_mRNA	Illumina Genome Analyzer II	1425	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333690/SRR333690.sra	SRR333690.sra	SRR333690_GSM785380_Bladder_cancer_04_N_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333690/SRR333690.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333690/SRR333690.fastq.gz	SRR333690.fastq.gz	SRR333690_GSM785380_Bladder_cancer_04_N_mRNA.fastq.gz
SRR333693	GSM785383: Bladder_cancer_06_C_mRNA	Illumina Genome Analyzer II	1105	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333693/SRR333693.sra	SRR333693.sra	SRR333693_GSM785383_Bladder_cancer_06_C_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333693/SRR333693.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333693/SRR333693.fastq.gz	SRR333693.fastq.gz	SRR333693_GSM785383_Bladder_cancer_06_C_mRNA.fastq.gz
SRR333692	GSM785382: Bladder_cancer_05_N_mRNA	Illumina Genome Analyzer II	1321	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333692/SRR333692.sra	SRR333692.sra	SRR333692_GSM785382_Bladder_cancer_05_N_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333692/SRR333692.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333692/SRR333692.fastq.gz	SRR333692.fastq.gz	SRR333692_GSM785382_Bladder_cancer_05_N_mRNA.fastq.gz
SRR333691	GSM785381: Bladder_cancer_05_C_mRNA	Illumina Genome Analyzer II	1268	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333691/SRR333691.sra	SRR333691.sra	SRR333691_GSM785381_Bladder_cancer_05_C_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333691/SRR333691.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333691/SRR333691.fastq.gz	SRR333691.fastq.gz	SRR333691_GSM785381_Bladder_cancer_05_C_mRNA.fastq.gz
SRR333694	GSM785384: Bladder_cancer_06_N_mRNA	Illumina Genome Analyzer II	1063	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333694/SRR333694.sra	SRR333694.sra	SRR333694_GSM785384_Bladder_cancer_06_N_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333694/SRR333694.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333694/SRR333694.fastq.gz	SRR333694.fastq.gz	SRR333694_GSM785384_Bladder_cancer_06_N_mRNA.fastq.gz
SRR333695	GSM785385: Bladder_cancer_07_C_mRNA	Illumina Genome Analyzer II	1083	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333695/SRR333695.sra	SRR333695.sra	SRR333695_GSM785385_Bladder_cancer_07_C_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333695/SRR333695.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333695/SRR333695.fastq.gz	SRR333695.fastq.gz	SRR333695_GSM785385_Bladder_cancer_07_C_mRNA.fastq.gz
SRR333696	GSM785386: Bladder_cancer_07_N_mRNA	Illumina Genome Analyzer II	1059	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333696/SRR333696.sra	SRR333696.sra	SRR333696_GSM785386_Bladder_cancer_07_N_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333696/SRR333696.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333696/SRR333696.fastq.gz	SRR333696.fastq.gz	SRR333696_GSM785386_Bladder_cancer_07_N_mRNA.fastq.gz
SRR333698	GSM785388: Bladder_cancer_08_N_mRNA	Illumina Genome Analyzer II	1268	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333698/SRR333698.sra	SRR333698.sra	SRR333698_GSM785388_Bladder_cancer_08_N_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333698/SRR333698.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333698/SRR333698.fastq.gz	SRR333698.fastq.gz	SRR333698_GSM785388_Bladder_cancer_08_N_mRNA.fastq.gz
SRR333697	GSM785387: Bladder_cancer_08_C_mRNA	Illumina Genome Analyzer II	1330	1378310400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR333/SRR333697/SRR333697.sra	SRR333697.sra	SRR333697_GSM785387_Bladder_cancer_08_C_mRNA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR333/SRR333697/SRR333697.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR333/SRR333697/SRR333697.fastq.gz	SRR333697.fastq.gz	SRR333697_GSM785387_Bladder_cancer_08_C_mRNA.fastq.gz
